Name_EN,Address_EN,Latitude,Longitude,Facility_Type
FU HONG HOME FOR THE ELDERLY (YUEN LONG),"G/F 43, 1/F 35-47, ON LOK ROAD, LEE KWAN BUILDING, YUEN LONG, NEW TERRITORIES",22.44546405,114.03188235,LocationofResidentialCareHomesfortheElderlyinHongKong
BEIJING ELDER CENTRE LIMITED,"UNIT 4A, 4B & 4C, 1/F, HONOUR BUILDING, 78-80 TO KWA WAN ROAD AND G/F, 66 SHEUNG HEUNG ROAD, TO KWA WAN, KOWLOON",22.31729513,114.19010339,LocationofResidentialCareHomesfortheElderlyinHongKong
HAPPY LUCK ELDERLY HOME LIMITED,"2/F, ALLWAY GARDENS PHASE 1, 187-195 TSUEN KING CIRCUIT, TSUEN WAN, NT",22.3782811,114.10481613,LocationofResidentialCareHomesfortheElderlyinHongKong
KWAN YUE ELDERLY HOME,"G,1,2,3/F, RAINBOW MANSION, NO. 13 TUNG TAI STREET, YUEN LONG, NEW TERRITORIES",22.44640214,114.03068646,LocationofResidentialCareHomesfortheElderlyinHongKong
OLIVE NURSING HOME CUM DAY CARE UNIT FOR THE ELDERLY,"G/F AND 2/F (PORTION), 48 WING SHUN STREET, TSUEN WAN, NEW TERRITORIES",22.36364,114.1156,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUN FUK HOME FOR AGED (CHAI WAN BRANCH),"SHOP G ON G/F, 1/F & SHOP G ON 2/F, WAH TAI MANSION, NO. 220 CHAI WAN ROAD, HONG KONG",22.26324566,114.23591156,LocationofResidentialCareHomesfortheElderlyinHongKong
CARE & SERVICES ELDERLY HOME (YUEN LONG),"2-3/F, YUEN SUN MANSION, NO. 13, YAU SAN STREET, YUEN LONG, NEW TERRITORIES",22.44399151,114.031233,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS WU YORK YU CARE AND ATTENTION HOME,"LOT 152 IN DD 27 (ALSO KNOWN AS NO. 93 SAM MUN TSAI ROAD) SHUEN WAN, TAI PO, NEW TERRITORIES",22.45768075,114.20981989,LocationofResidentialCareHomesfortheElderlyinHongKong
JOCKEY CLUB CENTRE FOR POSITIVE AGEING,"BLK A, 1/F, SHATIN HOSPITAL COMPOUND, 33 A KUNG KOK STREET, MA ON SHAN, SHATIN, NEW TERRITORIES",22.39811515,114.21263184,LocationofResidentialCareHomesfortheElderlyinHongKong
SPRINGFIELD HOME FOR THE AGED,"G/F & M/F, KING'S BUILDING, 521-525 QUEEN'S ROAD WEST, HONG KONG",22.28678436,114.13306207,LocationofResidentialCareHomesfortheElderlyinHongKong
CARITAS FU HENG HOME - TAI PO,"G/F & 1/F, HENG WING HOUSE, FU HENG ESTATE, TAI PO, NEW TERRITORIES",22.46018549,114.17255089,LocationofResidentialCareHomesfortheElderlyinHongKong
LOK-GAR FOR GOLDEN AGED CITIZEN,"FLAT B, 1/F, FLAT A, B & C, 2/F, AND FLAT D, 3/F, MAJESTIC APARTMENTS, 315 KING'S ROAD, NORTH POINT, HONG KONG",22.29050072,114.19601058,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHAI HOSPITAL HONG KONG PENINSULA LIONS CLUB ELDERLY HOME,"WINGS A & C 3/F, WINGS A, B & C, 4/F, HONG SHUN HOUSE, CHEUNG HONG ESTATE, TSING YI, NEW TERRITORIES",22.35003134,114.0999669,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG CHINESE WOMEN'S CLUB MADAM WONG CHAN SOOK YING MEMORIAL CARE AND ATTENTION HOME FOR THE AGED [RCHE] / THE HONG KONG CHINESE WOMEN'S CLUB YAU TONG DAY CARE CENTRE FOR THE ELDERLY [CCSV RSP],"6 PIK WAN ROAD, YAU TONG, KOLWOON",22.29838194,114.24096297,LocationofResidentialCareHomesfortheElderlyinHongKong
PO HING (PO TIN) CENTRE FOR ELDERLY LIMITED,"SHOP NO. 302, 3/F, PO TIN SHOPPING CENTRE, TUEN MUN, NEW TERRITORIES",22.40954168,113.96679945,LocationofResidentialCareHomesfortheElderlyinHongKong
LE GRAND NEW SILVERJOY,"SHOPS NO. 5-6 ON G/F, ROOMS 18 & 18A ON 1/F, WHOLE OF 2/F, ALHAMBRA BUILDING, 383-389C NATHAN ROAD, KOWLOON",22.30878874,114.17093475,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUN FUK HOME FOR AGED (TUEN MUN) LIMITED,"1/F & PORTION B OF SHOPPING SPACE ON G/F TUEN MUN FA YUEN, 6 TSING HOI CIRCUIT, TUEN MUN, NEW TERRITORIES",22.38908461,113.9786773,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY BRADBURY HOME OF LOVING KINDNESS,"S.T.T.L. 204 NO. 16, TUNG LO WAN HILL ROAD, TAI WAI, SHATIN, NEW TERRITORIES",22.38008512,114.18092352,LocationofResidentialCareHomesfortheElderlyinHongKong
WING CHEONG HOME CENTRE,"1/F HOI WAH LAI HIN, 38 HING WAH STREET, SHAMSHUIPO, KOWLOON",22.33940117,114.15574145,LocationofResidentialCareHomesfortheElderlyinHongKong
BEST SMART NURSING CENTRE,"FLAT A, G/F, TUNG NAM BUILDING, 43-47 THIRD STREET, SAI YING PUN, HONG KONG",22.28583846,114.14270779,LocationofResidentialCareHomesfortheElderlyinHongKong
FRENI CARE AND ATTENTION HOME,"1H, SHIU FAI TERRACE, WANCHAI, HONG KONG",22.27277471,114.17579733,LocationofResidentialCareHomesfortheElderlyinHongKong
ST. JAMES' SETTLEMENT TRUE LIGHT HOME FOR THE AGED,"2/F - 9/F, 83 KENNEDY ROAD, WANCHAI, HONG KONG",22.27342491,114.17476883,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUN YAN ELDERLY CENTRE LIMITED,"2/F, HARMONY GARDEN, 55-61 KOWLOON CITY ROAD, TOKWAWAN, KOWLOON",22.31920066,114.18915239,LocationofResidentialCareHomesfortheElderlyinHongKong
KANG FOOK REST HOME FOR THE AGED LIMITED,"SHOP 1, 2, 7 OF G/F & 1/F, FUK WO MANSION, 42-52 BEDFORD ROAD, TAI KOK TSUI, KOWLOON",22.32292125,114.16432422,LocationofResidentialCareHomesfortheElderlyinHongKong
I-FENG AGED CENTER,"FLAT 314, 315, 316, 2/F, BLOCK A, I-FENG MANSIONS, 237 TOKWAWAN ROAD, KOWLOON",22.31514591,114.18930732,LocationofResidentialCareHomesfortheElderlyinHongKong
VANGUARD ELDERLY HOME LIMITED,"SHOP 31 ON G/F AND THE WHOLE OF 1/F, HOP YICK CENTRE, 17 TO 53 HOP YICK ROAD, YUEN LONG, NEW TERRITORIES",22.4416616,114.03117715,LocationofResidentialCareHomesfortheElderlyinHongKong
TIN CHING ELDERLY HOME LIMITED,"SHOP U, T G/F, SHOP A 1/F LUEN GAY APARTMENTS, 124-134, 130A, 132A, 134A BELCHER'S STREET & 9-9C DAVIS STREET, HONG KONG",22.28194234,114.12748414,LocationofResidentialCareHomesfortheElderlyinHongKong
KWONG FUK ELDERLY CARE CENTRE (KWAI HING) LIMITED,"SHOP 22 ON G/F AND SHOPS 1,2 AND 4 ON 1/F, TAK CHEONG BUILDING, 1001 KWAI CHUNG ROAD, KWAI CHUNG, NEW TERRITORIES",22.36720179,114.13334768,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUI ON NURSING CENTRE (KWAI SHING E.) CO. LIMITED,"ROOM 101,201,301,401, CARPARK BUILDING, SHING HEI HOUSE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",22.36371498,114.12970787,LocationofResidentialCareHomesfortheElderlyinHongKong
CARE & SERVICES ELDERLY HOME (TAI WAI),"G/F-3/F, 60-68 CHIK CHUEN STREET, TAI WAI, SHA TIN, NEW TERRITORIES",22.37685223,114.17854448,LocationofResidentialCareHomesfortheElderlyinHongKong
MUTUAL GOOD AGED HOME,"FLAT A & B, 1/F, LEE LOY MANSION, 332-338 CANTON ROAD, KOWLOON",22.30396628,114.1682661,LocationofResidentialCareHomesfortheElderlyinHongKong
BUDDHIST SUM MA SHUI YING CARE AND ATTENTION HOME FOR THE ELDERLY,"8 KUNG LOK ROAD, KWUN TONG, KOWLOON",22.3173977,114.22218117,LocationofResidentialCareHomesfortheElderlyinHongKong
ASIA WOMEN'S LEAGUE LIMITED HO LEUNG KIT TING CARE AND ATTENTION HOME FOR THE ELDELRY,"PART OF G/F, 1/F TO 3/F & ROOF OF HO LEUNG KIT TING BUILDING, 3 HEREFORD ROAD, KOWLOON TONG, KOWLOON",22.33449,114.18123,LocationofResidentialCareHomesfortheElderlyinHongKong
MIE KING HOME FOR AGED LIMITED (BRANCH 1),"2/F YIK YIN BUILDING, 323 TOKWAWAN ROAD, KOWLOON",22.31751177,114.19127782,LocationofResidentialCareHomesfortheElderlyinHongKong
WING LOK HOME FOR AGED,"ROOM B, 1/F, ROOM A & B, 6/F, CHAK KWAN HOUSE, 232-234 TAI PO ROAD, SHAMSHUIPO, KOWLOON",22.33263815,114.16421658,LocationofResidentialCareHomesfortheElderlyinHongKong
ETERNAL LIFE CARE AND ATTENTION HOME LIMITED,"G/F, 1/F & 2/F, DD131, LOT 1416 & LOT 1417, LEUNG TIN VILLAGE (OR NO. 101 & 102, LEUNG TIN VILLAGE), TUEN MUN, NEW TERRITORIES",22.3979422,113.97761592,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHAI HOSPITAL ARTISTE TRAINING ALUMNI ASSOCIATION CARE AND ATTENTION HOME,"G/F & 1/F, SHEK WAH HOUSE (BLOCK 2) AND SHEK KAI HOUSE (BLOCK 3), SHEK LEI (II) ESTATE, LEI PUI STREET, KWAI CHUNG, NEW TERRITORIES",22.36441309,114.14038763,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUNG SHAK HEI (CHEUNG CHAU) HOME FOR THE AGED,"PAK SHE, CHEUNG CHAU, NEW TERRITORIES",22.21294,114.02765,LocationofResidentialCareHomesfortheElderlyinHongKong
WORLD CARE ELDERLY CENTRE LIMITED,"FLAT C, E, G, H, J & K, 1/F, CENTRAL MANSION, 270-276 QUEEN'S ROAD CENTRAL, SHEUNG WAN, HONG KONG",22.28454858,114.15081058,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG CHUNG SILVERJOY,"G/F(PORTION), 1/F(PORTION) AND 2/F(PORTION), YING FOOK HOUSE, YING TUNG ESTATE, 12 YING TUNG ROAD, TUNG CHUNG, NEW TERRITORIES",22.29627202,113.95332488,LocationofResidentialCareHomesfortheElderlyinHongKong
YUEN ON COMPANY LIMITED,"1/F, TUNG HING BUILDING, 19 LOK SHAN ROAD, TO KWA WAN, KOWLOON",22.31621146,114.19008388,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS WU CHIANG WAI FONG CARE AND ATTENTION HOME,"LOT 152 IN DD 27(ALSO KNOWN AS NO. 93 SAM MUN TSAI ROAD) SHUEN WAN, TAI PO, NEW TERRITORIES",22.45819561,114.20917878,LocationofResidentialCareHomesfortheElderlyinHongKong
MAN FOOK ELDERLY HOME,"NO. 3 & 6, SOUTH YEUK, SIU LEK YUEN TSUEN, SHATIN, NEW TERRITORIES",22.38102941,114.21263718,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE CARE (MANNING) ELDERLY CENTRE,"G/F-3/F, 1 KOON WAH LANE, 68-72 YUK WAH STREET, TSZ WAN SHAN, KOWLOON",22.3470133,114.20239638,LocationofResidentialCareHomesfortheElderlyinHongKong
GOSPEL BRIDGE CARE & ATTENTION HOME FOR THE AGED,"G/F,1/F,2/F, 1C CASTLE PEAK ROAD - SAN TIN (ALSO KNOWN AS SAN TIN MAIN ROAD), YUEN LONG, NEW TERRITORIES",22.49887,114.0778,LocationofResidentialCareHomesfortheElderlyinHongKong
FUK COURT NURSING CENTRE,"1/F 61D, G/F, 1/F, 2/F 61E, LOT 1093 S.A., DD 253, TSENG LAN SHUE, CLEAR WATER BAY ROAD, SAI KUNG, NEW TERRITORIES",22.33498,114.24034,LocationofResidentialCareHomesfortheElderlyinHongKong
WA TAI GOLDEN AGED HOME,"BLOCK D, 2/F AND BLOCK B & D, 3/F, WALDORF MANSION, 2-6 CAUSEWAY ROAD, CAUSEWAY BAY, HONG KONG",22.27932155,114.18791658,LocationofResidentialCareHomesfortheElderlyinHongKong
HO CHEUNG HOME FOR THE ELDERLY (SPONSORED BY SIK SIK YUEN),"G/F & 1/F, LEUNG WAH HOUSE, LEUNG KING ESTATE, TUEN MUN, NEW TERRITORIES",22.40754022,113.96243204,LocationofResidentialCareHomesfortheElderlyinHongKong
GRANYET (ABERDEEN) ELDERLY CARE CENTRE [RCHE] / GY CARE (ABERDEEN) [CCSV RSP],"SHOP NO. 19 AT G/F, M/F, 1/F, PELENE MANSION, 5 YUE KO STREET, TIN WAN, ABERDEEN, HONG KONG",22.24901255,114.14835307,LocationofResidentialCareHomesfortheElderlyinHongKong
KAM MA HOME OF AGED LIMITED,"BLOCK A, 1/F, FOK LIN BUILDING, 51-57, WINSLOW STREET, HUNG HOM, KOWLOON",22.30687423,114.18340589,LocationofResidentialCareHomesfortheElderlyinHongKong
MING YUET HOME FOR THE ELDERLY FIRST BRANCH,"3/F & 4/F, MING YUET BUILDING, 47-51 PAU CHUNG STREET, TOKWAWAN, KOWLOON",22.31958901,114.18865742,LocationofResidentialCareHomesfortheElderlyinHongKong
THE WOMEN'S WELFARE CLUB (EASTERN DISTRICT) HONG KONG NG SIU MUI HOME CUM CARE AND ATTENTION UNIT FOR THE ELDERLY [RCHE] / THE WOMEN’S WELFARE CLUB (EASTERN DISTRICT) HONG KONG NG SIU MUI HOME JOYFUL GARDEN [CCSV RSP],"7/F, CARPARK BUILDING NO. 2, YIU TUNG ESTATE, PHASE 4, SHAU KEI WAN, HONG KONG",22.27725582,114.22493359,LocationofResidentialCareHomesfortheElderlyinHongKong
GLORIOUS ELDERLY CENTRE LIMITED,"SHOP 5 ON G/F AND WHOLE OF 1/F, WAI CHING COURT, NOS. 14-18, 22-34, 38-42, WAI CHING STREET, KOWLOON",22.30659415,114.16754777,LocationofResidentialCareHomesfortheElderlyinHongKong
THE GREENERY,"2/F, COMMERCIAL COMPLEX, TSING YI ESTATE, TSING YI, NEW TERRITORIES",22.35449396,114.1032556,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK WONG CHUK HANG SERVICE FOR THE ELDERLY - 1984 CARE AND ATTENTION HOME CUM MADAM AW TAN KYI KYI HOME FOR THE AGED [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (WONG CHUK HANG) [CCSV RSP],"A.I.L. 413, NAM FUNG ROAD (ALSO KNOWN AS NO. 1, WONG CHUK HANG PATH), WONG CHUK HANG, HONG KONG",22.25167909,114.17538033,LocationofResidentialCareHomesfortheElderlyinHongKong
NAM LO MANSION HOME AGED LIMITED,"PORTION OF G/F, 1/F, 2/F & RM.307, NAM LO MANSION, 334-340 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",22.33742363,114.15696486,LocationofResidentialCareHomesfortheElderlyinHongKong
THE GREENWOOD,"UNIT NO. OT1, 3/F., COMMERCIAL COMPLEX, TSING YI ESTATE, 10 FUNG SHUE WO ROAD, TSING YI, NEW TERRITORIES",22.35449396,114.1032556,LocationofResidentialCareHomesfortheElderlyinHongKong
WONDERFUL LIVING ELDERLY HOME LIMITED,"SHOPS 312A-B, LEVEL 3 AND SHOP 401, LEVEL 4, COMMERCIAL CENTRE NO. 2, CHEUNG HONG ESTATE, TSING YI, NEW TERRITORIES",22.34991324,114.09850105,LocationofResidentialCareHomesfortheElderlyinHongKong
Jubilant Elderly Care (Tung Tau Estate),"SHOPS 1, 7, 8 AND 13, G/F, HONG TUNG HOUSE, TUNG TAU (II) ESTATE, KOWLOON",22.33266489,114.19340519,LocationofResidentialCareHomesfortheElderlyinHongKong
KWONG FUK ELDERLY CARE CENTRE (TSUEN WAN) LIMITED,"PORTIONS B-1 AND B-2, BLOCKS 11-14, TSUEN WAN CENTRE SHOPPING ARCADE PHASE II, 86 TSUEN KING CIRCUIT, TSUEN WAN, NEW TERRITORIES",22.37879,114.10853,LocationofResidentialCareHomesfortheElderlyinHongKong
KWAI FONG HOME,"UNIT NO.1, G/F, CAR PARK BLOCK NO.2, KWAI FONG ESTATE, 177 HING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",22.35951,114.12924,LocationofResidentialCareHomesfortheElderlyinHongKong
VALUE CARE ELDERLY CENTER,"G/F(PORTION), 26 FIR STREET & 1/F, FUK HING BUILDING, 20-26 FIR STREET, TAI KOK TSUI, KOWLOON",22.32107002,114.16480969,LocationofResidentialCareHomesfortheElderlyinHongKong
KAM TIN GOLDEN AGE HOME FOR SENIOR CITIZENS,"BLOCK 1-4, 12 KAM TIN SHI, KAM TIN LOT 17B & C IN D.D. 109, LOT 1879 IN D.D. 109 NEW TERRITORIES",22.44024119,114.06142907,LocationofResidentialCareHomesfortheElderlyinHongKong
KA WAH HOME FOR AGED LIMITED,"SHOPS 22 & 38, G/F AND UNIT B, 1/F, KAR WAH BUILDING, 11-17 CASTLE PEAK ROAD, SAN HUI, TUEN MUN, NEW TERRITORIES",22.39544047,113.9773767,LocationofResidentialCareHomesfortheElderlyinHongKong
CAINE HOME FOR THE ELDERLY LIMITED,"UPPER GROUND FLOOR, NO.3 & 3A, CASTLE ROAD, HONG KONG",22.2819478,114.15107305,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG MING CONVALESCENT HOME PAK SHE BRANCH,"1-7 PAK SHE STREET, CHEUNG CHAU, NEW TERRITORIES",22.21188478,114.02771064,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN OI ELDER CENTRE LIMITED,"SHOPS A-H, J-N & P, 6/F, ALLWAY GARDENS, PHASE 3, 20-22 ON YAT STREET, TSUEN WAN, NEW TERRITORIES",22.37735019,114.10312707,LocationofResidentialCareHomesfortheElderlyinHongKong
KWAI SHING EAST RHENISH CARE AND ATTENTION HOME,"WING B & C OF G/F & 1/F, SHING LOK HOUSE & SHING FU HOUSE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",22.36303725,114.12822262,LocationofResidentialCareHomesfortheElderlyinHongKong
CARITAS FU TUNG HOME,"G/F, 1/F, 2/F TUNG SHING HOUSE, FU TUNG ESTATE, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",22.28680932,113.94149176,LocationofResidentialCareHomesfortheElderlyinHongKong
YICK HONG HOME FOR THE AGED (KOWLOON) LIMITED,"3/F, FUNG CHENG BUILDING, 340 UN CHAU STREET, SHAMSHUIPO, KOWLOON",22.33764033,114.15668332,LocationofResidentialCareHomesfortheElderlyinHongKong
JUPITER ELDERLY CENTRE LIMITED,"1/F, JUPITER TERRACE, 18 JUPITER STREET, NORTH POINT, HONG KONG",22.28655472,114.19236145,LocationofResidentialCareHomesfortheElderlyinHongKong
FLOWER FOREST ELDERLY HOME LIMITED,"G/F, 2/F & 3/F, KA FOOK COURT, 4 KA WO STREET, TIN WAN, HONG KONG",22.24973514,114.14910961,LocationofResidentialCareHomesfortheElderlyinHongKong
WORLDTEX HOME FOR THE ELDERLY,"1/F & 2/F, SHOP NO 30, SHOPPING CENTRE, KWAI SHING WEST ESTATE, KWAI CHUNG, NEW TERRITORIES",22.3607,114.12246,LocationofResidentialCareHomesfortheElderlyinHongKong
POK OI HOSPITAL CENTENARY CHAN SEE MEMORIAL NURSING HOME CUM DAY CARE CENTRE,"2/F TO 4/F, 10 KWONG YIP STREET, YUEN LONG, NEW TERRITORIES",22.44917113,114.02703074,LocationofResidentialCareHomesfortheElderlyinHongKong
SZE HONG ELDERLY CARE CENTRE,"1/F, ASIA MANSION, 40-42 BOUNDARY STREET AND 326-328 SAI YEUNG CHOI STREET NORTH, KOWLOON",22.32629897,114.16867241,LocationofResidentialCareHomesfortheElderlyinHongKong
FORTUNE ELDERLY CENTRE,"1/F, FOOK CHI BUILDING, 90-92 PAU CHUNG STREET, TOKWAWAN, KOWLOON",22.32006757,114.18947276,LocationofResidentialCareHomesfortheElderlyinHongKong
CHRISTIAN SAI KUNG CHU YAN HOME OF AGED LIMITED,"ROOM 26A, 27 & 29 G/F, SAI KUNG TAI STREET, SAI KUNG, NEW TERRITORIES",22.37953419,114.27066453,LocationofResidentialCareHomesfortheElderlyinHongKong
KWONG ON HOME OF THE AGED LIMITED,"2/F, PARKLAND HOUSE, 57-59 WATERLOO ROAD, KOWLOON",22.31671769,114.17382674,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG SHUI GARDEN OF AGED COMPANY LIMITED,"G/F OF LOT NOS. 1318-1321, G/F, 1/F & 2/F OF LOT NOS. 1322-1325 IN DD 131 (ALSO KNOWN AS G/F OF NOS.120-123, G/F, 1/F & 2/F OF NOS.124-127), KAU HUI TSUEN, WONG KA WAI, AREA 26, TUEN MUN, NEW TERRITORIES",22.4000293,113.97847727,LocationofResidentialCareHomesfortheElderlyinHongKong
TING ON HOME FOR THE AGED LIMITED,"FLAT Q, R, S, T AND U, PHASE 3, 6/F, ALLWAY GARDENS SHOPPING ARCADE, TSUEN WAN, NEW TERRITORIES",22.37703,114.10429,LocationofResidentialCareHomesfortheElderlyinHongKong
HAPPY FAMILY FOR THE AGED LIMITED,"1/F, 2/F, 4/F, NO. 232 & 2/F & 4/F, NO. 234 TAI PO ROAD, SHAM SHUI PO, KOWLOON",22.33267,114.16416,LocationofResidentialCareHomesfortheElderlyinHongKong
WAN HO KAN CARE AND ATTENTION HOME,"9 WO SHUN LANE, PAK SHE, CHEUNG CHAU, NEW TERRITORIES, HONG KONG",22.21249824,114.02703109,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN NURSING HOME CUM DAY CARE CENTRE,"LG/F(PART), G/F(PART), 1/F-3/F, LAI SHEK HOUSE, SHEK YAM ESTATE, KWAI CHUNG, NEW TERRITORIES",22.3702377,114.13999773,LocationofResidentialCareHomesfortheElderlyinHongKong
GLORY J. HOME FOR THE ELDERLY LIMITED,"SHOP 19A-31A, G/F, KWAI PO BUILDING, 102-116 LEI MUK ROAD AND 135-147 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",22.37076099,114.13795859,LocationofResidentialCareHomesfortheElderlyinHongKong
NEW KIU ELDERLY HOME LIMITED,"UNIT NOS. 1-17, 1/F, TAK BO GARDEN, NO. 3 NGAU TAU KOK ROAD, KOWLOON",22.32720695,114.214225,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK ECO-HOME FOR THE SENIOR CUM SUNNY GREEN DAY CARE CENTRE FOR THE SENIOR [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (FU CHEONG) [CCSV RSP],"PODIUM LEVEL AND LEVEL 2, FU YUN HOUSE, FU CHEONG ESTATE, SHAM SHUI PO, KOWLOON",22.32724594,114.15516089,LocationofResidentialCareHomesfortheElderlyinHongKong
LONG LIFE NURSING HOME,"2/F, SILVER BRIGHT BUILDING, 244-248 TAI PO ROAD, KOWLOON",22.33307159,114.1638768,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUNG TAK OLD AGE HOME FAR EAST BRANCH,"SHOP E ON G/F & COCKLOFT AND PART OF 1/F, FAR EAST CONSORTIUM, 200 SHA TAU KOK ROAD, SHA TAU KOK, NEW TERRITORIES",22.54547997,114.22308166,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG FONG HOME FOR THE AGED,"1/F KIU FAT BUILDING, 115-119 QUEEN'S ROAD WEST, HONG KONG",22.28633587,114.14634655,LocationofResidentialCareHomesfortheElderlyinHongKong
ON FUK HOME FOR ELDER [RCHE] / ON FUK NURSING HOME LIMITED [CCSV RSP],"SHOP G ON G/F OF NO. 10, SHEK YI ROAD & 1/F - 3/F OF 21 SHEK YAM ROAD, KAM WAH BUILDING, KWAI CHUNG, NEW TERRITORIES",22.36827793,114.13939627,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS FONG WONG WOON TEI HOME FOR THE ELDERLY,"WING A & B, G/F & 1/F, CHEUNG TAK HOUSE, CHEUNG WAH ESTATE, FANLING, NEW TERRITORIES",22.49376583,114.14161719,LocationofResidentialCareHomesfortheElderlyinHongKong
KWAI FONG CARE AND ATTENTION HOME FOR THE AGED,"EAST BLOCK, 3/F, SHING WAH BLDG., 31 SHING FONG STREET, KWAI FONG, NEW TERRITORIES",22.35926217,114.12720452,LocationofResidentialCareHomesfortheElderlyinHongKong
KIANGSU CHEKIANG AND SHANGHAI RESIDENTS (HONG KONG) ASSOCIATION KWAI TSING HOSTEL FOR THE ELDERLY,"G/F & 1/F, FU KWOK HOUSE, TAI WO HAU ESTATE, TSUEN WAN, NEW TERRITORIES",22.36702717,114.12322097,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN INT'L (HK) ASSOCIATION,"LOTS 2139 IN DD111, KAM TIN ROAD, NEW TERRITORIES",22.43834,114.09437,LocationofResidentialCareHomesfortheElderlyinHongKong
FOOK YEN HOME FOR THE AGED LIMITED,"BLOCK E, F, G & H, 2/F, CORONET COURT, 321 KING'S ROAD, NORTH POINT, HONG KONG",22.29061806,114.19648609,LocationofResidentialCareHomesfortheElderlyinHongKong
SAN PO KONG ELDERLY CARE CENTRE LIMITED,"SHOP 6, G/F, FLAT B&C ON 1/F & 2/F, FLAT A7 ON 3/F, SHUNG LING BUILDING, 65-89 SHUNG LING STREET, KOWLOON",22.33459717,114.19583217,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE AGED HOME,"1/F, KIM TAK BUILDING, 328 TO 342 AND 342A NATHAN ROAD, YAU MA TEI, KOWLOON",22.30677494,114.17170153,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG MING CONVALESCENT HOME,"UNIT B1 & B2, 1/F TAI KWEI BUILDING, COSMOPOLITAN ESTATES, 32 TAI TSUN STREET, TAI KOK TSUI, KOWLOON",22.32209919,114.16111156,LocationofResidentialCareHomesfortheElderlyinHongKong
MIE KING HOME FOR AGED LIMITED,"1/F, YIK YIN BUILDING, 323 TOKWAWAN ROAD, TOKWAWAN, KOWLOON",22.31751177,114.19127782,LocationofResidentialCareHomesfortheElderlyinHongKong
SUN MAN FOOK AGED HOME - TAI WAI BRANCH,"NO. 110, 112, 113 & 114, G/F SHEUNG KENG HAU TSUEN, TAI WAI, SHATIN, NEW TERRITORIES",22.36459779,114.1749908,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHKING SANATORIUM,"G/F, SHOP NO. 7-14, FINERY PARK, 7 YUK NGA LANE, TSEUNG KWAN O - TKOTL 19, NEW TERRITORIES",22.32356247,114.25427203,LocationofResidentialCareHomesfortheElderlyinHongKong
HO HO GEROCOMY CENTRE,"113 G/F, 119 1/F, 121-127, BASEMENT, TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",22.36611039,114.13847447,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY HOME FOR AGED - TAK FUNG MANSION BRANCH,"G/F & 1/F, 36-38 SAN FUNG AVENUE, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES",22.50648575,114.12688972,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN RESIDENTIAL CARE HOME LIMITED,"FLAT B, C, D, E, F & H, 3/F, CATHAY MANSION, NO. 3-17 TUNG LO WAN ROAD, CAUSEWAY BAY, HONG KONG",22.27903255,114.18816884,LocationofResidentialCareHomesfortheElderlyinHongKong
TSUNG BAK HOME FOR THE AGED,"BLOCK A & B, 1/F, SUN SING BUILDING, 290 SHAU KEI WAN ROAD, HONG KONG",22.27950422,114.2256718,LocationofResidentialCareHomesfortheElderlyinHongKong
